From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,source_file,expected_state,date,to_date,state,city,station,month,valid_pollutant_count,has_particulate,all_pollutants_missing,record_key,Ozone_subindex_provisional,CO_subindex_provisional,SO2_subindex_provisional,NO2_subindex_provisional,PM10_subindex_provisional,PM2.5_subindex_provisional,aqi_ready_provisional,aqi_provisional
24-11-2021 00:00,25-11-2021 00:00,29.27,0.56,42.78,12.81,187.4,60.58,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-24,2021-11-25,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-24",29.27,28.000000000000004,53.23641025641026,16.0125,158.406711409396,101.0,True,158.406711409396
25-11-2021 00:00,26-11-2021 00:00,21.62,0.49,38.77,12.43,167.98,49.1,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-25,2021-11-26,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-25",21.62,24.5,48.462500000000006,15.5375,145.5034899328859,81.58275862068966,True,145.5034899328859
26-11-2021 00:00,27-11-2021 00:00,18.01,0.66,35.6,9.67,158.05,48.45,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-26,2021-11-27,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-26",18.01,33.0,44.5,12.0875,138.90570469798658,80.4844827586207,True,138.90570469798658
27-11-2021 00:00,28-11-2021 00:00,31.89,0.88,36.38,9.63,236.98,66.77,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-27,2021-11-28,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-27",31.89,44.0,45.475,12.0375,191.3491275167785,120.69758620689656,True,191.3491275167785
28-11-2021 00:00,29-11-2021 00:00,16.57,0.72,35.03,7.44,170.26,72.35,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-28,2021-11-29,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-28",16.57,36.0,43.7875,9.3,147.01838926174497,139.7465517241379,True,147.01838926174497
29-11-2021 00:00,30-11-2021 00:00,30.18,0.69,33.21,10.59,173.93,66.52,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-29,2021-11-30,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-29",30.18,34.5,41.5125,13.2375,149.4568456375839,119.84413793103448,True,149.4568456375839
30-11-2021 00:00,01-12-2021 00:00,26.06,0.43,36.19,7.98,134.49,55.61,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-11-30,2021-12-01,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-11-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-11-30",26.06,21.5,45.2375,9.975,123.25174496644296,92.58241379310346,True,123.25174496644296
01-12-2021 00:00,02-12-2021 00:00,16.17,0.75,44.64,9.25,150.13,67.4,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-01,2021-12-02,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-01",16.17,37.5,55.57333333333334,11.5625,133.64342281879195,122.848275862069,True,133.64342281879195
02-12-2021 00:00,03-12-2021 00:00,29.31,0.47,47.39,9.03,124.34,32.73,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-02,2021-12-03,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-02",29.31,23.5,59.02846153846154,11.2875,116.50778523489932,53.92310344827585,True,116.50778523489932
03-12-2021 00:00,04-12-2021 00:00,40.32,0.86,38.87,37.48,136.29,68.83,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-03,2021-12-04,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-03",40.32,43.0,48.5875,46.85,124.44771812080536,127.73,True,127.73
04-12-2021 00:00,05-12-2021 00:00,22.96,1.27,38.42,47.05,192.54,87.99,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-04,2021-12-05,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-04",22.96,60.25555555555555,48.025000000000006,58.60128205128205,161.82187919463087,193.13827586206892,True,193.13827586206892
05-12-2021 00:00,06-12-2021 00:00,17.5,0.91,56.24,50.81,300.99,125.01,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-05,2021-12-06,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-05",17.5,45.5,70.14769230769231,63.32538461538462,250.99,304.0774418604651,True,304.0774418604651
06-12-2021 00:00,07-12-2021 00:00,28.56,0.69,56.74,48.28,133.85,51.45,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-06,2021-12-07,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-06",28.56,34.5,70.77589743589743,60.14666666666667,122.8265100671141,85.55344827586208,True,122.8265100671141
07-12-2021 00:00,08-12-2021 00:00,26.29,0.78,57.43,39.47,135.07,65.75,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-07,2021-12-08,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-07",26.29,39.0,71.64282051282052,49.3375,123.63711409395972,117.2155172413793,True,123.63711409395972
08-12-2021 00:00,09-12-2021 00:00,26.08,0.8,59.51,37.8,118.58,46.44,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-08,2021-12-09,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-08",26.08,40.0,74.25615384615384,47.25,112.6806711409396,77.08827586206897,True,112.6806711409396
09-12-2021 00:00,10-12-2021 00:00,22.03,0.6,60.43,39.17,111.6,45.51,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-09,2021-12-10,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-09",22.03,30.0,75.41205128205128,48.962500000000006,108.04295302013422,75.51689655172413,True,108.04295302013422
10-12-2021 00:00,11-12-2021 00:00,34.71,0.75,69.72,71.8,126.69,50.14,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-10,2021-12-11,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-10",34.71,37.5,87.08410256410257,89.6974358974359,118.06919463087247,83.34,True,118.06919463087247
11-12-2021 00:00,12-12-2021 00:00,32.47,1.49,77.91,93.7,130.56,52.5,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-11,2021-12-12,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-11",32.47,72.23333333333333,97.37410256410256,113.7,120.64053691275168,87.32758620689656,True,120.64053691275168
12-12-2021 00:00,13-12-2021 00:00,24.95,1.85,67.84,112.4,204.84,59.78,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-12,2021-12-13,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-12",24.95,91.83333333333334,84.72205128205128,132.4,169.99436241610738,99.62827586206896,True,169.99436241610738
13-12-2021 00:00,14-12-2021 00:00,23.58,1.37,48.12,73.05,144.99,60.88,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-13,2021-12-14,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-13",23.58,65.7,59.945641025641024,91.26794871794873,130.22825503355705,101.0,True,130.22825503355705
14-12-2021 00:00,15-12-2021 00:00,18.18,1.11,39.33,63.29,126.67,38.22,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-14,2021-12-15,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-14",18.18,51.54444444444445,49.1625,79.00538461538461,118.05590604026844,63.19931034482758,True,118.05590604026844
15-12-2021 00:00,16-12-2021 00:00,25.47,1.15,37.86,54.79,131.79,59.34,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-15,2021-12-16,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-15",25.47,53.72222222222221,47.325,68.32589743589743,121.45778523489932,98.88482758620692,True,121.45778523489932
16-12-2021 00:00,17-12-2021 00:00,19.28,1.04,37.23,53.64,127.42,46.54,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-16,2021-12-17,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-16",19.28,51.0,46.5375,66.88102564102564,118.55422818791946,77.25724137931034,True,118.55422818791946
17-12-2021 00:00,18-12-2021 00:00,22.12,1.07,36.74,46.54,145.01,66.75,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-17,2021-12-18,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-17",22.12,51.0,45.925,57.96051282051282,130.24154362416107,120.6293103448276,True,130.24154362416107
18-12-2021 00:00,19-12-2021 00:00,29.05,0.93,33.71,32.54,174.39,53.86,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-18,2021-12-19,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-18",29.05,46.5,42.1375,40.675,149.7624832214765,89.62551724137931,True,149.7624832214765
19-12-2021 00:00,20-12-2021 00:00,21.12,0.95,34.04,35.79,105.29,37.46,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-19,2021-12-20,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-19",21.12,47.5,42.55,44.7375,103.85040268456376,61.9151724137931,True,103.85040268456376
20-12-2021 00:00,21-12-2021 00:00,16.5,1.58,36.53,42.35,134.73,42.48,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-20,2021-12-21,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-20",16.5,77.13333333333334,45.6625,52.69615384615385,123.41120805369128,70.39724137931034,True,123.41120805369128
21-12-2021 00:00,22-12-2021 00:00,20.04,2.36,37.38,64.47,296.93,80.14,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-21,2021-12-22,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-21",20.04,104.25822784810126,46.725,80.48794871794871,246.93,166.34,True,246.93
22-12-2021 00:00,23-12-2021 00:00,21.18,1.87,36.91,82.81,279.37,84.85,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-22,2021-12-23,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-22",21.18,92.92222222222222,46.1375,102.81,229.37,182.41896551724136,True,229.37
23-12-2021 00:00,24-12-2021 00:00,26.83,2.49,47.3,76.49,516.61,139.91,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-23,2021-12-24,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-23",26.83,105.8873417721519,58.91538461538461,95.59,415.895237258348,315.5123255813954,True,415.895237258348
24-12-2021 00:00,25-12-2021 00:00,17.48,1.56,37.32,65.22,237.29,79.72,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-24,2021-12-25,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-24",17.48,76.04444444444445,46.65,81.4302564102564,191.5551006711409,164.9062068965517,True,191.5551006711409
25-12-2021 00:00,26-12-2021 00:00,18.67,1.65,37.48,65.89,191.94,73.66,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-25,2021-12-26,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-25",18.67,80.94444444444444,46.85,82.27205128205128,161.4232214765101,144.21862068965515,True,161.4232214765101
26-12-2021 00:00,27-12-2021 00:00,19.82,1.43,38.74,70.49,247.12,91.71,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-26,2021-12-27,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-26",19.82,68.96666666666667,48.425,88.05153846153846,198.0864429530201,203.42379310344825,True,203.42379310344825
27-12-2021 00:00,28-12-2021 00:00,23.89,0.81,38.44,65.45,254.51,68.69,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-27,2021-12-28,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-27",23.89,40.5,48.05,81.71923076923078,204.51,127.25206896551722,True,204.51
28-12-2021 00:00,29-12-2021 00:00,11.28,0.61,28.53,34.68,91.54,45.38,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-28,2021-12-29,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-28",11.28,30.5,35.6625,43.35,91.54,75.29724137931035,True,91.54
29-12-2021 00:00,30-12-2021 00:00,17.09,0.57,10.96,30.28,68.3,31.53,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-29,2021-12-30,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-29",17.09,28.5,13.7,37.85,68.3,51.89551724137931,True,68.3
30-12-2021 00:00,31-12-2021 00:00,18.4,0.54,11.01,28.96,74.24,34.97,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-30,2021-12-31,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-30",18.4,27.0,13.7625,36.2,74.24,57.70793103448276,True,74.24
31-12-2021 00:00,01-01-2022 00:00,20.31,0.57,10.99,27.02,91.59,43.94,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2021-12-31,2022-01-01,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2021-12-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2021-12-31",20.31,28.5,13.7375,33.775,91.59,72.86413793103448,True,91.59
01-01-2022 00:00,02-01-2022 00:00,22.83,0.79,11.77,41.2,109.17,44.75,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-01,2022-01-02,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-01",22.83,39.5,14.7125,51.25128205128205,106.42838926174495,74.23275862068965,True,106.42838926174495
02-01-2022 00:00,03-01-2022 00:00,21.09,0.7,12.11,36.59,109.13,56.63,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-02,2022-01-03,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-02",21.09,35.0,15.1375,45.7375,106.40181208053691,94.30586206896552,True,106.40181208053691
03-01-2022 00:00,04-01-2022 00:00,19.56,0.86,14.13,39.41,116.47,61.02,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-03,2022-01-04,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-03",19.56,43.0,17.6625,49.2625,111.27872483221476,101.06827586206896,True,111.27872483221476
04-01-2022 00:00,05-01-2022 00:00,19.99,0.84,15.97,43.92,145.51,58.52,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-04,2022-01-05,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-04",19.99,42.0,19.9625,54.66871794871795,130.57375838926174,97.4993103448276,True,130.57375838926174
05-01-2022 00:00,06-01-2022 00:00,30.89,0.86,17.34,47.02,236.44,88.48,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-05,2022-01-06,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-05",30.89,43.0,21.675,58.56358974358975,190.9903355704698,194.81103448275863,True,194.81103448275863
06-01-2022 00:00,07-01-2022 00:00,20.86,0.7,15.19,30.33,96.23,48.83,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-06,2022-01-07,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-06",20.86,35.0,18.9875,37.9125,96.23,81.12655172413793,True,96.23
07-01-2022 00:00,08-01-2022 00:00,12.75,0.79,13.8,37.57,141.33,43.19,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-07,2022-01-08,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-07",12.75,39.5,17.25,46.9625,127.79644295302016,71.59689655172414,True,127.79644295302016
08-01-2022 00:00,09-01-2022 00:00,12.31,0.46,7.99,27.75,80.26,37.38,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-08,2022-01-09,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-08",12.31,23.0,9.9875,34.6875,80.26,61.78,True,80.26
09-01-2022 00:00,10-01-2022 00:00,8.18,0.53,13.52,31.56,67.69,28.15,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-09,2022-01-10,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-09",8.18,26.5,16.9,39.45,67.69,46.91666666666666,True,67.69
10-01-2022 00:00,11-01-2022 00:00,12.61,0.69,16.88,39.89,95.72,34.74,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-10,2022-01-11,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-10",12.61,34.5,21.1,49.8625,95.72,57.31931034482759,True,95.72
11-01-2022 00:00,12-01-2022 00:00,10.86,0.61,16.07,34.82,90.2,28.5,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-11,2022-01-12,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-11",10.86,30.5,20.0875,43.525,90.2,47.5,True,90.2
12-01-2022 00:00,13-01-2022 00:00,18.02,0.67,16.28,40.72,124.03,50.52,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-12,2022-01-13,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-12",18.02,33.5,20.35,51.0,116.30181208053692,83.98206896551724,True,116.30181208053692
13-01-2022 00:00,14-01-2022 00:00,14.38,0.66,78.83,37.36,83.76,49.72,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-13,2022-01-14,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-13",14.38,33.0,98.53,46.7,83.76,82.63034482758621,True,98.53
14-01-2022 00:00,15-01-2022 00:00,12.31,0.71,73.06,34.61,105.38,54.65,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-14,2022-01-15,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-14",12.31,35.5,91.28051282051284,43.2625,103.91020134228188,90.9603448275862,True,103.91020134228188
15-01-2022 00:00,16-01-2022 00:00,17.62,0.53,71.21,30.3,86.95,60.46,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-15,2022-01-16,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-15",17.62,26.5,88.95615384615384,37.875,86.95,101.0,True,101.0
16-01-2022 00:00,17-01-2022 00:00,16.01,0.58,6.64,29.97,185.92,57.44,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-16,2022-01-17,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-16",16.01,29.0,8.299999999999999,37.4625,157.423355704698,95.67448275862068,True,157.423355704698
17-01-2022 00:00,18-01-2022 00:00,21.17,1.02,33.75,42.51,209.45,83.33,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-17,2022-01-18,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-17",21.17,51.0,42.1875,52.897179487179486,173.05738255033555,177.23,True,177.23
18-01-2022 00:00,19-01-2022 00:00,17.16,1.3,38.94,46.4,205.07,70.15,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",Gujarat.xlsx,Gujarat,2022-01-18,2022-01-19,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2022-01-01,6,True,False,"Gujarat|Ahmedabad|Maninagar, Ahmedabad - GPCB|2022-01-18",17.16,61.888888888888886,48.675,57.784615384615385,170.1471812080537,132.23620689655175,True,170.1471812080537
